Season,DayNum_x,WTeamID,WScore_x,LTeamID,LScore_x,WLoc_x,NumOT_x,WState,LState,WSeed,LSeed,WSeedFull,LSeedFull,Conference,Round,Upset,Region,ChalkSeed,GameSlot,X,Y,WTeamName,LTeamName,DayNum_y,WScore_y,LScore_y,WLoc_y,NumOT_y,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2008,152,1242,84,1314,66,N,0,Kansas,North Carolina,1,1,X01,W01,Big 12 Conference,5,False,WX,,R5WX,16.0,5.0,Kansas,North Carolina,152,84,66,N,0,34,64,5,15,11,14,11,31,17,19,10,9,21,24,67,5,24,13,15,13,20,7,18,7,3,14
2008,152,1272,78,1417,63,N,0,Tennessee,California,1,1,Y01,Z01,Conference USA,5,False,YZ,,R5YZ,16.0,7.0,Memphis,UCLA,152,78,63,N,0,27,64,4,12,20,23,15,28,10,9,7,6,14,24,64,4,13,11,13,12,24,8,12,6,4,17
2008,154,1242,75,1272,68,N,1,Kansas,Tennessee,1,1,X01,Y01,Big 12 Conference,6,False,CH,,R6CH,13.0,6.0,Kansas,Memphis,154,75,68,N,1,29,55,3,12,14,15,9,30,14,17,11,1,18,25,62,6,22,12,19,11,17,14,13,11,3,17
2009,134,1287,58,1106,43,N,0,Kentucky,Alabama,16,16,Y16b,Y16a,Ohio Valley Conference,0,False,Y,,R0Y,,,Morehead St,Alabama St,134,58,43,N,0,18,50,4,15,18,24,16,34,13,21,6,2,14,18,58,2,15,5,11,9,18,4,13,7,6,18
2009,136,1163,103,1151,47,N,0,Connecticut,Tennessee,1,16,Z01,Z16,Big East Conference,1,False,Z,1.0,R1Z1,15.0,11.0,Connecticut,Chattanooga,136,103,47,N,0,37,71,6,24,23,39,17,41,28,10,12,6,11,17,66,5,25,8,10,9,25,11,19,5,2,27
2009,136,1181,86,1127,62,N,0,North Carolina,New York,2,15,W02,W15,Atlantic Coast Conference,1,False,W,2.0,R1W2,17.0,1.0,Duke,Binghamton,136,86,62,N,0,28,57,9,20,21,25,17,21,21,15,6,3,14,27,51,7,15,1,5,6,14,9,18,9,4,21
2009,136,1211,77,1103,64,N,0,Washington,Ohio,4,13,X04,X13,West Coast Conference,1,False,X,4.0,R1X4,9.0,1.0,Gonzaga,Akron,136,77,64,N,0,23,44,5,15,26,31,7,27,15,8,5,5,18,21,57,10,23,12,18,11,15,15,8,0,1,23
2009,136,1261,75,1139,71,N,0,Louisiana,Indiana,8,9,X08,X09,Southeastern Conference,1,False,X,8.0,R1X8,13.0,1.0,LSU,Butler,136,75,71,N,0,27,55,6,14,15,21,9,21,14,11,11,8,20,22,52,8,23,19,26,13,21,12,15,3,1,20
2009,136,1268,84,1143,71,N,0,Maryland,California,10,7,Z10,Z07,Atlantic Coast Conference,1,True,Z,7.0,R1Z7,3.0,11.0,Maryland,California,136,84,71,N,0,31,63,6,16,16,24,16,20,18,9,5,1,17,25,59,7,24,14,19,14,21,12,14,2,2,22
2009,136,1272,81,1169,70,N,0,Tennessee,California,2,15,Z02,Z15,Conference USA,1,False,Z,2.0,R1Z2,1.0,11.0,Memphis,CS Northridge,136,81,70,N,0,29,59,11,28,12,21,12,23,19,14,14,3,16,24,54,7,18,15,20,10,22,10,17,8,2,18
2009,136,1276,62,1155,59,N,0,Michigan,South Carolina,10,7,X10,X07,Big Ten Conference,1,True,X,7.0,R1X7,3.0,1.0,Michigan,Clemson,136,62,59,N,0,20,51,10,26,12,15,9,24,16,14,5,3,11,21,65,5,22,12,14,21,23,14,11,8,7,19
2009,136,1314,101,1347,58,N,0,North Carolina,Virginia,1,16,X01,X16,Atlantic Coast Conference,1,False,X,1.0,R1X1,15.0,1.0,North Carolina,Radford,136,101,58,N,0,38,84,5,14,20,24,20,39,17,12,11,8,13,22,80,5,17,9,14,20,28,9,18,9,6,17
2009,136,1328,82,1288,54,N,0,Oklahoma,Maryland,2,15,X02,X15,Big 12 Conference,1,False,X,2.0,R1X2,1.0,1.0,Oklahoma,Morgan St,136,82,54,N,0,29,48,4,12,20,32,7,38,15,15,5,6,11,22,77,6,23,4,8,20,16,10,7,9,1,24
2009,136,1345,61,1320,56,N,0,Indiana,Iowa,5,12,Z05,Z12,Big Ten Conference,1,False,Z,5.0,R1Z5,11.0,11.0,Purdue,Northern Iowa,136,61,56,N,0,21,52,3,15,16,22,10,22,11,10,8,3,13,20,54,7,22,9,11,9,21,13,14,6,3,20
2009,136,1400,76,1278,62,N,0,Texas,Minnesota,7,10,W07,W10,Big 12 Conference,1,False,W,7.0,R1W7,19.0,1.0,Texas,Minnesota,136,76,62,N,0,27,57,11,20,11,19,14,27,12,14,6,1,18,22,54,4,13,14,19,8,22,12,12,6,2,20
2009,136,1401,79,1140,66,N,0,Texas,Utah,9,8,Z09,Z08,Big 12 Conference,1,True,Z,8.0,R1Z8,13.0,11.0,Texas A&M,BYU,136,79,66,N,0,30,52,6,17,13,19,7,28,20,14,2,6,15,23,59,7,16,13,18,7,19,15,10,11,1,20
2009,136,1417,65,1433,64,N,0,California,Virginia,6,11,W06,W11,Pacific-10 Conference,1,False,W,6.0,R1W6,21.0,1.0,UCLA,VCU,136,65,64,N,0,21,52,6,12,17,19,9,24,9,12,9,1,20,20,49,6,15,18,25,10,21,14,12,5,4,17
2009,136,1437,80,1110,67,N,0,Pennsylvania,Washington D.C.,3,14,W03,W14,Big East Conference,1,False,W,3.0,R1W3,23.0,1.0,Villanova,American Univ,136,80,67,N,0,24,50,6,18,26,29,10,28,15,16,8,8,12,27,62,10,31,3,5,7,17,16,12,8,1,24
2009,136,1443,76,1228,72,N,0,Kentucky,Illinois,12,5,X12,X05,Sun Belt Conference,1,True,X,5.0,R1X5,11.0,1.0,WKU,Illinois,136,76,72,N,0,27,56,9,19,13,22,9,28,13,15,8,4,12,31,63,5,18,5,7,5,24,14,12,9,3,24
2009,136,1449,71,1280,58,N,0,Washington,Mississippi,4,13,Z04,Z13,Pacific-10 Conference,1,False,Z,4.0,R1Z4,9.0,11.0,Washington,Mississippi St,136,71,58,N,0,27,62,2,9,15,21,17,28,13,15,5,0,21,20,58,5,18,13,19,14,21,5,17,5,5,22
2009,137,1112,84,1428,71,N,0,Arizona,Utah,12,5,Y12,Y05,Pacific-10 Conference,1,True,Y,5.0,R1Y5,27.0,11.0,Arizona,Utah,137,84,71,N,0,30,55,4,12,20,28,11,23,11,14,13,2,15,27,64,8,32,9,13,16,19,16,20,7,3,22
2009,137,1113,66,1396,57,N,0,Arizona,Pennsylvania,6,11,X06,X11,Pacific-10 Conference,1,False,X,6.0,R1X6,5.0,1.0,Arizona St,Temple,137,66,57,N,0,20,39,8,14,18,24,3,24,12,11,4,1,14,19,51,6,17,13,17,9,20,13,9,5,4,16
2009,137,1156,84,1448,69,N,0,Ohio,North Carolina,13,4,Y13,Y04,Horizon League,1,True,Y,4.0,R1Y4,25.0,11.0,Cleveland St,Wake Forest,137,84,69,N,0,31,65,6,15,16,22,14,18,15,6,9,1,17,26,50,5,13,12,17,10,23,10,18,4,13,20
2009,137,1173,68,1452,60,N,0,Ohio,West Virginia,11,6,Y11,Y06,Atlantic 10 Conference,1,True,Y,6.0,R1Y6,21.0,11.0,Dayton,West Virginia,137,68,60,N,0,25,54,4,10,14,23,13,19,14,9,5,2,22,18,49,5,20,19,25,15,22,10,11,2,4,21
2009,137,1242,84,1295,74,N,0,Kansas,North Dakota,3,14,Y03,Y14,Big 12 Conference,1,False,Y,3.0,R1Y3,23.0,11.0,Kansas,N Dakota St,137,84,74,N,0,32,64,4,12,16,20,10,29,17,5,5,2,17,26,62,10,24,12,15,9,25,9,9,3,4,21
2009,137,1257,74,1287,54,N,0,Kentucky,Kentucky,1,16,Y01,Y16b,Big East Conference,1,False,Y,1.0,R1Y1,31.0,11.0,Louisville,Morehead St,137,74,54,N,0,29,50,10,24,6,11,8,21,19,19,9,4,16,20,52,4,11,10,14,13,14,12,20,4,1,10
2009,137,1266,58,1429,57,N,0,Wisconsin,Utah,6,11,Z06,Z11,Big East Conference,1,False,Z,6.0,R1Z6,5.0,11.0,Marquette,Utah St,137,58,57,N,0,17,47,5,19,19,23,10,22,7,9,4,2,14,22,53,7,23,6,8,7,19,11,9,2,3,21
2009,137,1277,77,1352,62,N,0,Michigan,Pennsylvania,2,15,Y02,Y15,Big Ten Conference,1,False,Y,2.0,R1Y2,17.0,11.0,Michigan St,Robert Morris,137,77,62,N,0,28,61,4,13,17,23,17,32,15,10,6,4,15,25,61,5,17,7,13,8,20,16,6,8,7,17
2009,137,1281,78,1165,59,N,0,Missouri,New York,3,14,Z03,Z14,Big 12 Conference,1,False,Z,3.0,R1Z3,7.0,11.0,Missouri,Cornell,137,78,59,N,0,28,59,5,20,17,19,9,28,19,4,4,1,11,23,64,6,21,7,12,17,23,11,9,1,0,15
2009,137,1329,77,1397,75,N,0,Oklahoma,Tennessee,8,9,W08,W09,Big 12 Conference,1,False,W,8.0,R1W8,29.0,1.0,Oklahoma St,Tennessee,137,77,75,N,0,30,53,7,21,10,13,8,23,13,12,5,0,19,24,56,11,33,16,21,11,17,16,11,4,1,16
2009,137,1338,72,1190,62,N,0,Pennsylvania,Tennessee,1,16,W01,W16,Big East Conference,1,False,W,1.0,R1W1,31.0,1.0,Pittsburgh,ETSU,137,72,62,N,0,24,55,7,19,17,23,9,38,16,18,5,3,16,23,75,4,22,12,24,20,24,12,9,6,3,17
2009,137,1373,74,1326,72,N,2,New York,Ohio,9,8,Y09,Y08,Metro Atlantic Athletic Conference,1,True,Y,8.0,R1Y8,29.0,11.0,Siena,Ohio St,137,74,72,N,2,24,72,6,24,20,28,23,30,13,22,9,3,18,24,60,7,25,17,23,9,28,15,20,5,7,21
2009,137,1393,59,1372,44,N,0,New York,Texas,3,14,X03,X14,Big East Conference,1,False,X,3.0,R1X3,7.0,1.0,Syracuse,SF Austin,137,59,44,N,0,25,55,2,16,7,10,12,43,14,21,3,11,12,18,73,2,21,6,10,14,20,10,6,10,1,11
2009,137,1425,72,1130,55,N,0,California,Massachusetts,10,7,Y10,Y07,Pacific-10 Conference,1,True,Y,7.0,R1Y7,19.0,11.0,USC,Boston College,137,72,55,N,0,27,51,4,9,14,19,11,24,19,13,7,6,18,18,55,6,23,13,14,13,17,13,15,5,3,21
2009,137,1458,61,1199,59,N,1,Wisconsin,Florida,12,5,W12,W05,Big Ten Conference,1,True,W,5.0,R1W5,27.0,1.0,Wisconsin,Florida St,137,61,59,N,1,22,54,9,27,8,12,5,21,10,9,4,2,16,20,46,4,13,15,18,4,29,6,15,6,4,16
2009,137,1462,77,1340,59,N,0,Ohio,Oregon,4,13,W04,W13,Atlantic 10 Conference,1,False,W,4.0,R1W4,25.0,1.0,Xavier,Portland St,137,77,59,N,0,29,54,8,19,11,18,10,24,12,7,5,2,17,22,46,8,21,7,16,4,17,12,11,6,2,18
2009,138,1163,92,1401,66,N,0,Connecticut,Texas,1,9,Z01,Z09,Big East Conference,2,False,Z,1.0,R2Z1,14.0,10.0,Connecticut,Texas A&M,138,92,66,N,0,33,57,5,10,21,27,12,27,20,9,3,5,16,26,63,3,15,11,17,12,16,17,7,3,3,21
2009,138,1181,74,1400,69,N,0,North Carolina,Texas,2,7,W02,W07,Atlantic Coast Conference,2,False,W,2.0,R2W2,18.0,2.0,Duke,Texas,138,74,69,N,0,23,53,7,14,21,27,12,19,9,9,8,2,20,25,50,3,12,16,25,13,23,8,15,5,3,23
2009,138,1211,83,1443,81,N,0,Washington,Kentucky,4,12,X04,X12,West Coast Conference,2,False,X,4.0,R2X4,10.0,2.0,Gonzaga,WKU,138,83,81,N,0,30,60,9,21,14,19,9,22,18,11,4,4,12,32,62,12,25,5,14,10,21,14,11,4,5,20
2009,138,1272,89,1268,70,N,0,Tennessee,Maryland,2,10,Z02,Z10,Conference USA,2,False,Z,2.0,R2Z2,2.0,10.0,Memphis,Maryland,138,89,70,N,0,31,53,10,19,17,22,8,27,21,13,6,3,17,27,62,5,14,11,19,11,16,9,7,8,3,17
2009,138,1314,84,1261,70,N,0,North Carolina,Louisiana,1,8,X01,X08,Atlantic Coast Conference,2,False,X,1.0,R2X1,14.0,2.0,North Carolina,LSU,138,84,70,N,0,32,59,6,13,14,18,11,21,13,10,11,5,9,29,64,9,22,3,6,16,17,12,15,5,4,16
2009,138,1328,73,1276,63,N,0,Oklahoma,Michigan,2,10,X02,X10,Big 12 Conference,2,False,X,2.0,R2X2,2.0,2.0,Oklahoma,Michigan,138,73,63,N,0,25,51,6,19,17,27,13,22,18,11,5,4,13,22,56,10,27,9,11,14,20,12,14,5,1,23
2009,138,1345,76,1449,74,N,0,Indiana,Washington,5,4,Z05,Z04,Big Ten Conference,2,True,Z,4.0,R2Z4,10.0,10.0,Purdue,Washington,138,76,74,N,0,25,64,7,16,19,23,15,25,15,11,5,7,21,28,67,4,12,14,19,16,24,13,9,4,3,20
2009,138,1437,89,1417,69,N,0,Pennsylvania,California,3,6,W03,W06,Big East Conference,2,False,W,3.0,R2W3,22.0,2.0,Villanova,UCLA,138,89,69,N,0,31,67,8,25,19,27,16,25,20,11,11,1,22,20,47,9,24,20,30,7,21,14,20,7,3,21
2009,139,1112,71,1156,57,N,0,Arizona,Ohio,12,13,Y12,Y13,Pacific-10 Conference,2,False,Y,4.0,R2Y4,26.0,10.0,Arizona,Cleveland St,139,71,57,N,0,22,44,3,11,24,28,6,27,12,11,8,3,19,22,59,3,23,10,14,12,18,3,11,7,1,18
2009,139,1242,60,1173,43,N,0,Kansas,Ohio,3,11,Y03,Y11,Big 12 Conference,2,False,Y,3.0,R2Y3,22.0,10.0,Kansas,Dayton,139,60,43,N,0,23,53,3,16,11,22,11,39,9,17,5,12,11,16,72,4,19,7,8,17,26,7,11,13,6,23
2009,139,1257,79,1373,72,N,0,Kentucky,New York,1,9,Y01,Y09,Big East Conference,2,False,Y,1.0,R2Y1,30.0,10.0,Louisville,Siena,139,79,72,N,0,32,65,9,20,6,13,19,28,18,17,3,7,13,29,69,7,24,7,10,13,19,17,9,8,1,14
2009,139,1277,74,1425,69,N,0,Michigan,California,2,10,Y02,Y10,Big Ten Conference,2,False,Y,2.0,R2Y2,18.0,10.0,Michigan St,USC,139,74,69,N,0,22,51,6,13,24,31,12,24,20,16,5,1,18,23,57,1,10,22,26,12,18,10,11,10,5,21
2009,139,1281,83,1266,79,N,0,Missouri,Wisconsin,3,6,Z03,Z06,Big 12 Conference,2,False,Z,3.0,R2Z3,6.0,10.0,Missouri,Marquette,139,83,79,N,0,31,64,7,22,14,20,10,20,14,7,6,4,23,23,60,5,14,28,33,16,25,8,12,4,0,17
2009,139,1338,84,1329,76,N,0,Pennsylvania,Oklahoma,1,8,W01,W08,Big East Conference,2,False,W,1.0,R2W1,30.0,2.0,Pittsburgh,Oklahoma St,139,84,76,N,0,28,57,11,28,17,26,19,22,18,14,2,5,12,26,54,12,28,12,12,5,16,18,9,8,1,21
2009,139,1393,78,1113,67,N,0,New York,Arizona,3,6,X03,X06,Big East Conference,2,False,X,3.0,R2X3,6.0,2.0,Syracuse,Arizona St,139,78,67,N,0,26,47,9,20,17,21,4,29,18,10,4,0,15,20,49,13,35,14,22,7,17,17,10,2,2,17
2009,139,1462,60,1458,49,N,0,Ohio,Wisconsin,4,12,W04,W12,Atlantic 10 Conference,2,False,W,4.0,R2W4,26.0,2.0,Xavier,Wisconsin,139,60,49,N,0,18,46,6,14,18,26,7,30,12,14,4,5,20,16,56,3,20,14,17,7,23,5,7,5,2,23
2009,143,1163,72,1345,60,N,0,Connecticut,Indiana,1,5,Z01,Z05,Big East Conference,3,False,Z,1.0,R3Z1,12.0,9.0,Connecticut,Purdue,143,72,60,N,0,25,56,3,8,19,30,14,34,19,13,6,6,12,24,66,6,23,6,11,9,24,12,9,7,2,26
2009,143,1281,102,1272,91,N,0,Missouri,Tennessee,3,2,Z03,Z02,Big 12 Conference,3,True,Z,2.0,R3Z2,4.0,9.0,Missouri,Memphis,143,102,91,N,0,33,62,6,16,30,45,12,25,17,12,9,3,24,35,69,3,15,18,32,15,25,16,14,8,6,25
2009,143,1338,60,1462,55,N,0,Pennsylvania,Ohio,1,4,W01,W04,Big East Conference,3,False,W,1.0,R3W1,28.0,3.0,Pittsburgh,Xavier,143,60,55,N,0,22,65,4,15,12,19,18,26,9,9,9,3,13,21,64,5,23,8,10,17,27,9,10,4,7,17
2009,143,1437,77,1181,54,N,0,Pennsylvania,North Carolina,3,2,W03,W02,Big East Conference,3,True,W,2.0,R3W2,20.0,3.0,Villanova,Duke,143,77,54,N,0,27,64,4,18,19,23,13,36,9,12,5,5,23,16,60,5,27,17,24,8,26,7,11,8,2,24
2009,144,1257,103,1112,64,N,0,Kentucky,Arizona,1,12,Y01,Y12,Big East Conference,3,False,Y,1.0,R3Y1,28.0,9.0,Louisville,Arizona,144,103,64,N,0,38,66,14,29,13,14,11,25,29,9,10,3,15,24,63,7,24,9,13,15,17,15,14,5,1,13
2009,144,1277,67,1242,62,N,0,Michigan,Kansas,2,3,Y02,Y03,Big Ten Conference,3,False,Y,2.0,R3Y2,20.0,9.0,Michigan St,Kansas,144,67,62,N,0,23,59,5,15,16,17,13,18,17,13,13,2,16,24,53,3,12,11,13,13,24,11,19,7,4,17
2009,144,1314,98,1211,77,N,0,North Carolina,Washington,1,4,X01,X04,Atlantic Coast Conference,3,False,X,1.0,R3X1,12.0,3.0,North Carolina,Gonzaga,144,98,77,N,0,36,68,11,19,15,27,11,31,23,9,8,4,17,27,58,7,23,16,23,4,27,10,12,6,5,19
2009,144,1328,84,1393,71,N,0,Oklahoma,New York,2,3,X02,X03,Big 12 Conference,3,False,X,2.0,R3X2,4.0,3.0,Oklahoma,Syracuse,144,84,71,N,0,32,59,9,21,11,18,15,21,19,18,11,3,14,27,60,7,24,10,14,14,15,13,18,10,2,10
2009,145,1163,82,1281,75,N,0,Connecticut,Missouri,1,3,Z01,Z03,Big East Conference,4,False,Z,1.0,R4Z1,8.0,8.0,Connecticut,Missouri,145,82,75,N,0,27,53,2,12,26,32,11,36,15,17,3,8,13,32,76,5,18,6,12,12,20,21,6,10,1,24
2009,145,1437,78,1338,76,N,0,Pennsylvania,Pennsylvania,3,1,W03,W01,Big East Conference,4,True,W,1.0,R4W1,24.0,4.0,Villanova,Pittsburgh,145,78,76,N,0,25,56,6,20,22,23,13,20,9,13,6,5,24,25,52,5,18,21,29,10,18,14,11,4,3,18
2009,146,1277,64,1257,52,N,0,Michigan,Kentucky,2,1,Y02,Y01,Big Ten Conference,4,True,Y,1.0,R4Y1,24.0,8.0,Michigan St,Louisville,146,64,52,N,0,24,52,8,16,8,11,13,24,19,12,7,1,22,18,47,6,16,10,18,11,18,12,12,7,5,15
2009,146,1314,72,1328,60,N,0,North Carolina,Oklahoma,1,2,X01,X02,Atlantic Coast Conference,4,False,X,1.0,R4X1,8.0,4.0,North Carolina,Oklahoma,146,72,60,N,0,26,51,5,14,15,16,6,21,13,12,9,2,19,24,54,2,19,10,16,12,19,9,16,6,0,20
2009,152,1277,82,1163,73,N,0,Michigan,Connecticut,2,1,Y02,Z01,Big Ten Conference,5,True,YZ,,R5YZ,16.0,7.0,Michigan St,Connecticut,152,82,73,N,0,31,72,6,19,14,20,18,24,18,11,11,3,25,25,59,2,6,21,33,16,26,8,16,5,7,18
2009,152,1314,83,1437,69,N,0,North Carolina,Pennsylvania,1,3,X01,W03,Atlantic Coast Conference,5,False,WX,,R5WX,16.0,5.0,North Carolina,Villanova,152,83,69,N,0,25,62,11,22,22,37,14,34,16,12,6,6,20,26,79,5,27,12,16,22,31,8,12,7,3,26
2009,154,1314,89,1277,72,N,0,North Carolina,Michigan,1,2,X01,Y02,Atlantic Coast Conference,6,False,CH,,R6CH,13.0,6.0,North Carolina,Michigan St,154,89,72,N,0,28,61,5,12,28,40,11,24,13,7,9,0,22,22,55,7,23,21,29,13,29,13,21,1,5,28
2010,134,1115,61,1457,44,N,0,Arkansas,South Carolina,16,16,X16a,X16b,Southwest Athletic Conference,0,False,X,,R0X,,,Ark Pine Bluff,Winthrop,134,61,44,N,0,17,44,6,16,21,28,10,29,12,10,3,7,16,16,55,2,21,10,18,14,20,5,7,3,5,22
2010,136,1124,68,1358,59,N,0,Texas,Texas,3,14,X03,X14,Big 12 Conference,1,False,X,3.0,R1X3,7.0,1.0,Baylor,Sam Houston St,136,68,59,N,0,26,59,5,20,11,17,8,39,18,14,8,2,18,23,68,6,31,7,13,8,29,20,11,7,1,20
2010,136,1139,77,1431,59,N,0,Indiana,Texas,5,12,Z05,Z12,Horizon League,1,False,Z,5.0,R1Z5,11.0,11.0,Butler,UTEP,136,77,59,N,0,23,50,13,31,18,28,8,24,14,10,6,1,13,24,57,4,18,7,9,6,24,15,14,8,1,24
2010,136,1140,99,1196,92,N,2,Utah,Florida,7,10,Z07,Z10,Mountain West Conference,1,False,Z,7.0,R1Z7,3.0,11.0,BYU,Florida,136,99,92,N,2,32,65,10,23,25,32,10,23,11,12,12,2,17,34,78,10,32,14,19,20,25,15,21,7,4,24
2010,136,1242,90,1250,74,N,0,Kansas,Pennsylvania,1,16,Y01,Y16,Big 12 Conference,1,False,Y,1.0,R1Y1,31.0,11.0,Kansas,Lehigh,136,90,74,N,0,38,69,9,21,5,10,14,27,17,14,10,11,18,25,62,7,19,17,21,13,20,11,13,6,4,16
2010,136,1243,82,1317,62,N,0,Kansas,Texas,2,15,Z02,Z15,Big 12 Conference,1,False,Z,2.0,R1Z2,1.0,11.0,Kansas St,North Texas,136,82,62,N,0,31,61,7,18,13,20,17,23,12,11,9,10,25,17,55,5,19,23,31,19,17,8,16,2,0,17
2010,136,1246,100,1190,71,N,0,Kentucky,Tennessee,1,16,W01,W16,Southeastern Conference,1,False,W,1.0,R1W1,31.0,1.0,Kentucky,ETSU,136,100,71,N,0,31,60,15,33,23,34,11,33,27,14,8,11,24,23,64,4,17,21,37,15,25,11,14,11,1,23
2010,136,1293,66,1435,65,N,0,Kentucky,Tennessee,13,4,Z13,Z04,Ohio Valley Conference,1,True,Z,4.0,R1Z4,9.0,11.0,Murray St,Vanderbilt,136,66,65,N,0,25,60,7,15,9,17,15,24,13,11,4,4,21,22,50,4,12,17,29,10,23,15,10,4,4,17
2010,136,1307,62,1285,57,N,0,New Mexico,Montana,3,14,W03,W14,Mountain West Conference,1,False,W,3.0,R1W3,23.0,1.0,New Mexico,Montana,136,62,57,N,0,22,53,5,20,13,23,10,21,14,6,8,3,14,22,54,6,21,7,12,11,26,17,12,5,2,21
2010,136,1320,69,1424,66,N,0,Iowa,Nevada,9,8,Y09,Y08,Missouri Valley Conference,1,True,Y,8.0,R1Y8,29.0,11.0,Northern Iowa,UNLV,136,69,66,N,0,20,45,9,19,20,23,13,22,11,16,7,2,16,25,58,9,22,7,12,15,13,12,8,9,2,20
2010,136,1325,97,1207,83,N,0,Ohio,Washington D.C.,14,3,Y14,Y03,Mid-American Conference,1,True,Y,3.0,R1Y3,23.0,11.0,Ohio,Georgetown,136,97,83,N,0,32,55,13,23,20,26,8,18,15,12,6,3,18,31,61,8,22,13,19,14,17,14,18,5,5,21
2010,136,1330,51,1323,50,N,0,Virginia,Indiana,11,6,X11,X06,Colonial Athletic Association,1,True,X,6.0,R1X6,5.0,1.0,Old Dominion,Notre Dame,136,51,50,N,0,20,48,3,13,8,12,9,22,11,8,7,2,9,21,59,6,26,2,3,16,22,12,10,6,2,14
2010,136,1388,80,1350,71,N,0,California,Virginia,10,7,X10,X07,West Coast Conference,1,True,X,7.0,R1X7,3.0,1.0,St Mary's CA,Richmond,136,80,71,N,0,26,53,8,19,20,28,19,21,11,13,5,3,15,25,53,10,21,11,13,4,13,10,9,6,2,23
2010,136,1397,62,1361,59,N,0,Tennessee,California,6,11,Y06,Y11,Southeastern Conference,1,False,Y,6.0,R1Y6,21.0,11.0,Tennessee,San Diego St,136,62,59,N,0,20,52,8,17,14,18,13,19,10,11,3,3,19,20,52,3,18,16,21,11,22,10,10,3,6,16
2010,136,1437,73,1352,70,N,1,Pennsylvania,Pennsylvania,2,15,X02,X15,Big East Conference,1,False,X,2.0,R1X2,1.0,1.0,Villanova,Robert Morris,136,73,70,N,1,18,51,6,22,31,40,11,18,9,16,13,10,19,22,55,5,20,21,26,11,24,8,21,10,2,31
2010,136,1448,81,1400,80,N,1,North Carolina,Texas,9,8,W09,W08,Atlantic Coast Conference,1,True,W,8.0,R1W8,29.0,1.0,Wake Forest,Texas,136,81,80,N,1,30,70,6,18,15,24,20,39,15,20,2,4,24,26,69,8,24,20,33,10,24,11,5,11,4,20
2010,136,1449,80,1266,78,N,0,Washington,Wisconsin,11,6,W11,W06,Pacific-10 Conference,1,True,W,6.0,R1W6,21.0,1.0,Washington,Marquette,136,80,78,N,0,30,55,9,14,11,16,7,21,21,12,4,6,15,27,51,12,19,12,15,5,17,16,13,8,1,17
2010,137,1143,77,1257,62,N,0,California,Kentucky,8,9,X08,X09,Pacific-10 Conference,1,False,X,8.0,R1X8,13.0,1.0,California,Louisville,137,77,62,N,0,26,51,8,15,17,22,7,21,17,14,8,3,14,26,60,5,19,5,9,15,22,13,15,9,1,19
2010,137,1165,78,1396,65,N,0,New York,Pennsylvania,12,5,W12,W05,Ivy League,1,True,W,5.0,R1W5,27.0,1.0,Cornell,Temple,137,78,65,N,0,27,48,9,23,15,19,10,20,10,11,7,2,12,27,52,5,17,6,9,7,13,14,11,3,4,20
2010,137,1181,73,1115,44,N,0,North Carolina,Arkansas,1,16,X01,X16a,Atlantic Coast Conference,1,False,X,1.0,R1X1,15.0,1.0,Duke,Ark Pine Bluff,137,73,44,N,0,24,47,6,13,19,28,13,28,12,14,5,4,12,17,53,4,19,6,7,9,15,8,16,7,4,19
2010,137,1210,64,1329,59,N,0,Georgia,Oklahoma,10,7,Y10,Y07,Atlantic Coast Conference,1,True,Y,7.0,R1Y7,19.0,11.0,Georgia Tech,Oklahoma St,137,64,59,N,0,19,44,2,10,24,25,10,22,11,13,8,1,15,22,44,6,22,9,13,3,14,12,11,8,1,20
2010,137,1211,67,1199,60,N,0,Washington,Florida,8,9,Z08,Z09,West Coast Conference,1,False,Z,8.0,R1Z8,13.0,11.0,Gonzaga,Florida St,137,67,60,N,0,21,42,3,10,22,30,6,32,11,15,5,5,19,21,59,6,20,12,20,11,21,15,8,7,4,22
2010,137,1268,89,1222,77,N,0,Maryland,Texas,4,13,Y04,Y13,Atlantic Coast Conference,1,False,Y,4.0,R1Y4,25.0,11.0,Maryland,Houston,137,89,77,N,0,32,68,4,17,21,25,17,33,18,10,2,4,20,25,60,7,20,20,32,9,20,7,6,6,1,19
2010,137,1277,70,1308,67,N,0,Michigan,New Mexico,5,12,Y05,Y12,Big Ten Conference,1,False,Y,5.0,R1Y5,27.0,11.0,Michigan St,New Mexico St,137,70,67,N,0,20,53,7,19,23,33,14,26,16,9,5,4,22,23,57,8,21,13,22,15,25,8,11,7,3,23
2010,137,1281,86,1155,78,N,0,Missouri,South Carolina,10,7,W10,W07,Big 12 Conference,1,True,W,7.0,R1W7,19.0,1.0,Missouri,Clemson,137,86,78,N,0,30,58,5,17,21,29,9,21,21,9,15,3,16,28,63,12,24,10,14,18,23,14,20,2,1,22
2010,137,1326,68,1364,51,N,0,Ohio,California,2,15,Y02,Y15,Big Ten Conference,1,False,Y,2.0,R1Y2,17.0,11.0,Ohio St,UC Santa Barbara,137,68,51,N,0,21,52,10,22,16,18,8,30,14,9,5,12,12,20,62,6,19,5,7,12,23,11,9,6,2,16
